<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.13	23:00:00	1.25166	1.25175	1.25002	1.25002	1052	0	0
2020.04.14	00:00:00	1.25002	1.25148	1.24896	1.25082	725	0	29
2020.04.14	01:00:00	1.25082	1.25157	1.25030	1.25128	907	0	1
2020.04.14	02:00:00	1.25128	1.25286	1.25123	1.25198	1357	0	0
2020.04.14	03:00:00	1.25198	1.25327	1.25084	1.25279	2851	0	0
2020.04.14	04:00:00	1.25279	1.25568	1.25238	1.25507	2414	0	0
2020.04.14	05:00:00	1.25507	1.25642	1.25489	1.25585	2179	0	0
2020.04.14	06:00:00	1.25585	1.25676	1.25553	1.25635	1621	0	0
2020.04.14	07:00:00	1.25635	1.25703	1.25577	1.25633	1043	0	0
2020.04.14	08:00:00	1.25633	1.25741	1.25569	1.25599	1518	0	0
2020.04.14	09:00:00	1.25599	1.25634	1.25373	1.25618	3884	0	0
2020.04.14	10:00:00	1.25618	1.25701	1.25475	1.25608	5476	0	0
2020.04.14	11:00:00	1.25608	1.25763	1.25523	1.25604	6252	0	0
2020.04.14	12:00:00	1.25604	1.25647	1.25340	1.25516	5607	0	0
2020.04.14	13:00:00	1.25516	1.25548	1.25234	1.25476	5749	0	0
2020.04.14	14:00:00	1.25476	1.25656	1.25314	1.25620	6807	0	0
2020.04.14	15:00:00	1.25620	1.25880	1.25528	1.25805	8494	0	0
2020.04.14	16:00:00	1.25805	1.26020	1.25602	1.25968	8374	0	0
2020.04.14	17:00:00	1.25968	1.26062	1.25799	1.25923	10005	0	0
2020.04.14	18:00:00	1.25923	1.26224	1.25714	1.26150	10063	0	0
2020.04.14	19:00:00	1.26150	1.26302	1.26058	1.26070	7247	0	0
2020.04.14	20:00:00	1.26070	1.26449	1.26010	1.26434	5841	0	0
2020.04.14	21:00:00	1.26434	1.26471	1.26230	1.26258	5961	0	0
2020.04.14	22:00:00	1.26258	1.26296	1.26193	1.26240	4120	0	0
2020.04.14	23:00:00	1.26240	1.26370	1.26212	1.26233	2246	0	0
2020.04.15	00:00:00	1.26120	1.26273	1.26120	1.26227	410	0	28
2020.04.15	01:00:00	1.26227	1.26260	1.26194	1.26227	938	0	5
2020.04.15	02:00:00	1.26228	1.26303	1.26228	1.26243	816	0	1
2020.04.15	03:00:00	1.26243	1.26243	1.26179	1.26227	1213	0	1
2020.04.15	04:00:00	1.26227	1.26228	1.26101	1.26190	1336	0	0
2020.04.15	05:00:00	1.26190	1.26202	1.26047	1.26069	1217	0	1
2020.04.15	06:00:00	1.26069	1.26106	1.26046	1.26077	746	0	0
2020.04.15	07:00:00	1.26077	1.26086	1.26029	1.26058	554	0	2
2020.04.15	08:00:00	1.26058	1.26071	1.25886	1.25895	1098	0	1
2020.04.15	09:00:00	1.25893	1.25952	1.25704	1.25710	4144	0	0
2020.04.15	10:00:00	1.25710	1.25812	1.25157	1.25215	7622	0	0
2020.04.15	11:00:00	1.25215	1.25273	1.24982	1.25148	5964	0	0
2020.04.15	12:00:00	1.25146	1.25300	1.25000	1.25208	6530	0	0
2020.04.15	13:00:00	1.25208	1.25348	1.24867	1.25059	8615	0	0
2020.04.15	14:00:00	1.25059	1.25104	1.24850	1.24859	5504	0	0
2020.04.15	15:00:00	1.24859	1.24922	1.24362	1.24474	8279	0	0
2020.04.15	16:00:00	1.24474	1.24774	1.24395	1.24730	6807	0	0
2020.04.15	17:00:00	1.24730	1.25127	1.24658	1.24970	9465	0	0
2020.04.15	18:00:00	1.24969	1.25285	1.24893	1.25227	8659	0	0
2020.04.15	19:00:00	1.25227	1.25475	1.25178	1.25385	8481	0	0
2020.04.15	20:00:00	1.25384	1.25486	1.25279	1.25428	5192	0	0
2020.04.15	21:00:00	1.25428	1.25744	1.25421	1.25494	5738	0	0
2020.04.15	22:00:00	1.25494	1.25513	1.25236	1.25257	3464	0	0
2020.04.15	23:00:00	1.25257	1.25353	1.25105	1.25105	2333	0	0
2020.04.16	00:00:00	1.25108	1.25273	1.25069	1.25257	562	0	18
2020.04.16	01:00:00	1.25257	1.25270	1.25173	1.25220	553	0	5
2020.04.16	02:00:00	1.25223	1.25255	1.25130	1.25181	1215	0	0
2020.04.16	03:00:00	1.25184	1.25249	1.24911	1.24941	3627	0	0
2020.04.16	04:00:00	1.24941	1.25012	1.24708	1.24722	3017	0	0
2020.04.16	05:00:00	1.24722	1.24884	1.24713	1.24835	2511	0	1
2020.04.16	06:00:00	1.24835	1.24844	1.24667	1.24669	2054	0	2
2020.04.16	07:00:00	1.24669	1.24783	1.24602	1.24778	1919	0	1
2020.04.16	08:00:00	1.24778	1.24918	1.24690	1.24831	1812	0	0
2020.04.16	09:00:00	1.24831	1.25144	1.24680	1.24984	5025	0	0
2020.04.16	10:00:00	1.24984	1.25073	1.24760	1.24910	8411	0	0
2020.04.16	11:00:00	1.24910	1.25019	1.24810	1.24849	6833	0	0
2020.04.16	12:00:00	1.24849	1.24864	1.24570	1.24735	5318	0	1
2020.04.16	13:00:00	1.24735	1.24943	1.24623	1.24923	5473	0	0
2020.04.16	14:00:00	1.24925	1.24995	1.24760	1.24829	4698	0	0
2020.04.16	15:00:00	1.24829	1.25127	1.24817	1.25007	6546	0	0
2020.04.16	16:00:00	1.25007	1.25148	1.24876	1.25051	7917	0	0
2020.04.16	17:00:00	1.25051	1.25094	1.24437	1.24482	8190	0	0
2020.04.16	18:00:00	1.24482	1.24516	1.24127	1.24316	8289	0	0
2020.04.16	19:00:00	1.24316	1.24392	1.24078	1.24388	8170	0	0
2020.04.16	20:00:00	1.24388	1.24521	1.24272	1.24454	5706	0	0
2020.04.16	21:00:00	1.24454	1.24624	1.24399	1.24556	4866	0	0
2020.04.16	22:00:00	1.24554	1.24588	1.24480	1.24522	3747	0	0
2020.04.16	23:00:00	1.24522	1.24568	1.24441	1.24551	1672	0	0
2020.04.17	00:00:00	1.24550	1.24929	1.24511	1.24809	2241	0	1
2020.04.17	01:00:00	1.24809	1.24923	1.24723	1.24796	1859	0	0
2020.04.17	02:00:00	1.24796	1.24944	1.24770	1.24871	1921	0	0
2020.04.17	03:00:00	1.24871	1.24940	1.24811	1.24889	2432	0	1
2020.04.17	04:00:00	1.24889	1.25223	1.24875	1.25167	2163	0	1
2020.04.17	05:00:00	1.25167	1.25167	1.25035	1.25083	1711	0	0
2020.04.17	06:00:00	1.25081	1.25095	1.24924	1.24926	1043	0	0
2020.04.17	07:00:00	1.24926	1.25050	1.24881	1.24965	1104	0	1
2020.04.17	08:00:00	1.24965	1.25006	1.24866	1.24877	1347	0	2
2020.04.17	09:00:00	1.24877	1.24966	1.24640	1.24927	4412	0	0
2020.04.17	10:00:00	1.24927	1.24991	1.24301	1.24389	8222	0	0
2020.04.17	11:00:00	1.24389	1.24554	1.24250	1.24397	6135	0	0
2020.04.17	12:00:00	1.24397	1.24410	1.24163	1.24190	5629	0	0
2020.04.17	13:00:00	1.24190	1.24593	1.24064	1.24460	6414	0	0
2020.04.17	14:00:00	1.24460	1.24832	1.24425	1.24780	7303	0	0
2020.04.17	15:00:00	1.24780	1.25004	1.24729	1.24828	6907	0	0
2020.04.17	16:00:00	1.24828	1.25115	1.24779	1.25043	6129	0	0
2020.04.17	17:00:00	1.25043	1.25088	1.24696	1.25044	8577	0	0
2020.04.17	18:00:00	1.25044	1.25057	1.24869	1.24994	7195	0	0
2020.04.17	19:00:00	1.24994	1.25160	1.24930	1.24976	6274	0	0
2020.04.17	20:00:00	1.24976	1.25169	1.24964	1.25073	4681	0	0
2020.04.17	21:00:00	1.25073	1.25099	1.24794	1.24878	4707	0	0
2020.04.17	22:00:00	1.24878	1.24993	1.24814	1.24983	3041	0	1
2020.04.17	23:00:00	1.24983	1.25065	1.24856	1.25058	2438	0	0
2020.04.20	00:00:00	1.24916	1.24998	1.24857	1.24991	475	0	47
2020.04.20	01:00:00	1.24991	1.24991	1.24898	1.24919	723	0	0
2020.04.20	02:00:00	1.24919	1.24934	1.24847	1.24847	685	0	1
2020.04.20	03:00:00	1.24847	1.24901	1.24756	1.24844	1899	0	0
2020.04.20	04:00:00	1.24844	1.24859	1.24760	1.24837	1732	0	1
2020.04.20	05:00:00	1.24837	1.24872	1.24773	1.24784	1340	0	3
2020.04.20	06:00:00	1.24784	1.24813	1.24701	1.24720	927	0	1
2020.04.20	07:00:00	1.24720	1.24840	1.24716	1.24795	1473	0	0
2020.04.20	08:00:00	1.24795	1.24802	1.24548	1.24590	1628	0	0
2020.04.20	09:00:00	1.24589	1.24647	1.24436	1.24579	3230	0	0
2020.04.20	10:00:00	1.24579	1.24714	1.24455	1.24648	5300	0	0
2020.04.20	11:00:00	1.24648	1.24650	1.24339	1.24594	5218	0	0
2020.04.20	12:00:00	1.24594	1.24921	1.24586	1.24776	5827	0	0
2020.04.20	13:00:00	1.24776	1.24780	1.24513	1.24639	4628	0	0
2020.04.20	14:00:00	1.24639	1.24699	1.24348	1.24392	5451	0	0
2020.04.20	15:00:00	1.24392	1.24452	1.24160	1.24388	5615	0	0
2020.04.20	16:00:00	1.24388	1.24479	1.24220	1.24362	6282	0	0
2020.04.20	17:00:00	1.24360	1.24868	1.24319	1.24727	8341	0	0
2020.04.20	18:00:00	1.24725	1.24744	1.24494	1.24647	5848	0	0
2020.04.20	19:00:00	1.24647	1.24792	1.24609	1.24648	5696	0	0
2020.04.20	20:00:00	1.24648	1.24697	1.24516	1.24612	3326	0	0
2020.04.20	21:00:00	1.24612	1.24666	1.24419	1.24425	3955	0	0
2020.04.20	22:00:00	1.24425	1.24519	1.24296	1.24299	4594	0	0
2020.04.20	23:00:00	1.24299	1.24369	1.24291	1.24321	1588	0	0
2020.04.21	00:00:00	1.24319	1.24457	1.24246	1.24402	1112	0	12
2020.04.21	01:00:00	1.24399	1.24441	1.24332	1.24406	963	0	7
2020.04.21	02:00:00	1.24406	1.24428	1.24364	1.24396	1352	0	1
2020.04.21	03:00:00	1.24396	1.24415	1.24305	1.24333	2370	0	1
2020.04.21	04:00:00	1.24333	1.24414	1.24166	1.24180	1867	0	0
2020.04.21	05:00:00	1.24180	1.24214	1.23886	1.23995	4071	0	0
2020.04.21	06:00:00	1.23995	1.24053	1.23957	1.24044	1902	0	1
2020.04.21	07:00:00	1.24044	1.24066	1.23970	1.24021	1004	0	2
2020.04.21	08:00:00	1.24021	1.24097	1.23976	1.24061	2033	0	1
2020.04.21	09:00:00	1.24061	1.24199	1.24033	1.24134	2993	0	0
2020.04.21	10:00:00	1.24134	1.24215	1.23922	1.23988	6069	0	0
2020.04.21	11:00:00	1.23989	1.24016	1.23816	1.23943	5179	0	0
2020.04.21	12:00:00	1.23943	1.23987	1.23298	1.23358	7740	0	0
2020.04.21	13:00:00	1.23358	1.23466	1.23146	1.23372	7247	0	0
2020.04.21	14:00:00	1.23372	1.23375	1.22958	1.22997	6599	0	0
2020.04.21	15:00:00	1.22997	1.23025	1.22728	1.22766	7623	0	0
2020.04.21	16:00:00	1.22766	1.23296	1.22667	1.23293	9663	0	0
2020.04.21	17:00:00	1.23293	1.23360	1.22666	1.22728	12412	0	0
2020.04.21	18:00:00	1.22728	1.22967	1.22615	1.22617	8082	0	0
2020.04.21	19:00:00	1.22617	1.22765	1.22470	1.22699	11771	0	0
2020.04.21	20:00:00	1.22699	1.22774	1.22617	1.22768	6813	0	0
2020.04.21	21:00:00	1.22768	1.23028	1.22736	1.22803	6667	0	0
2020.04.21	22:00:00	1.22803	1.23092	1.22794	1.23034	6063	0	0
2020.04.21	23:00:00	1.23034	1.23069	1.22879	1.22879	1804	0	0
2020.04.22	00:00:00	1.22772	1.23052	1.22772	1.22967	555	0	2
2020.04.22	01:00:00	1.22940	1.23059	1.22940	1.22954	828	0	0
2020.04.22	02:00:00	1.22952	1.23018	1.22932	1.23009	764	0	0
2020.04.22	03:00:00	1.23009	1.23040	1.22801	1.22885	2679	0	0
2020.04.22	04:00:00	1.22885	1.22958	1.22834	1.22914	2192	0	0
2020.04.22	05:00:00	1.22914	1.23025	1.22830	1.22919	2393	0	0
2020.04.22	06:00:00	1.22919	1.22944	1.22839	1.22867	1233	0	5
2020.04.22	07:00:00	1.22867	1.22895	1.22741	1.22807	1452	0	0
2020.04.22	08:00:00	1.22807	1.23016	1.22779	1.22961	1970	0	0
2020.04.22	09:00:00	1.22962	1.23277	1.22883	1.23025	5209	0	0
2020.04.22	10:00:00	1.23025	1.23437	1.22978	1.23369	6504	0	0
2020.04.22	11:00:00	1.23369	1.23398	1.23144	1.23378	6654	0	0
2020.04.22	12:00:00	1.23378	1.23687	1.23362	1.23643	4746	0	0
2020.04.22	13:00:00	1.23643	1.23684	1.23415	1.23642	4298	0	0
2020.04.22	14:00:00	1.23642	1.23856	1.23517	1.23715	6580	0	0
2020.04.22	15:00:00	1.23715	1.23745	1.23523	1.23678	5998	0	0
2020.04.22	16:00:00	1.23678	1.23693	1.23225	1.23250	7698	0	0
2020.04.22	17:00:00	1.23250	1.23389	1.23111	1.23284	8996	0	0
2020.04.22	18:00:00	1.23284	1.23439	1.23195	1.23300	5345	0	0
2020.04.22	19:00:00	1.23300	1.23301	1.23002	1.23098	5295	0	0
2020.04.22	20:00:00	1.23098	1.23201	1.23039	1.23085	4068	0	0
2020.04.22	21:00:00	1.23085	1.23246	1.23052	1.23176	2872	0	0
2020.04.22	22:00:00	1.23175	1.23280	1.23100	1.23200	2528	0	0
2020.04.22	23:00:00	1.23200	1.23338	1.23172	1.23321	1279	0	0
2020.04.23	00:00:00	1.23321	1.23360	1.23152	1.23237	1394	0	3
2020.04.23	01:00:00	1.23291	1.23435	1.23291	1.23416	936	0	0
2020.04.23	02:00:00	1.23416	1.23437	1.23193	1.23220	1309	0	0
2020.04.23	03:00:00	1.23220	1.23274	1.23124	1.23195	1548	0	1
2020.04.23	04:00:00	1.23195	1.23388	1.23175	1.23359	1875	0	0
2020.04.23	05:00:00	1.23359	1.23359	1.23244	1.23310	1577	0	0
2020.04.23	06:00:00	1.23310	1.23337	1.23222	1.23250	880	0	0
2020.04.23	07:00:00	1.23250	1.23398	1.23246	1.23374	1002	0	0
2020.04.23	08:00:00	1.23374	1.23695	1.23371	1.23604	3640	0	0
2020.04.23	09:00:00	1.23604	1.23753	1.23433	1.23516	4640	0	0
2020.04.23	10:00:00	1.23519	1.23528	1.23074	1.23180	7912	0	0
2020.04.23	11:00:00	1.23181	1.23573	1.23159	1.23508	7819	0	0
2020.04.23	12:00:00	1.23508	1.23566	1.23382	1.23506	5873	0	0
2020.04.23	13:00:00	1.23506	1.23623	1.23397	1.23507	6590	0	0
2020.04.23	14:00:00	1.23507	1.23748	1.23343	1.23444	6046	0	0
2020.04.23	15:00:00	1.23444	1.23560	1.23365	1.23450	5869	0	0
2020.04.23	16:00:00	1.23450	1.23545	1.23232	1.23411	8198	0	0
2020.04.23	17:00:00	1.23411	1.24147	1.23408	1.23861	14201	0	0
2020.04.23	18:00:00	1.23861	1.24053	1.23584	1.23679	7672	0	0
2020.04.23	19:00:00	1.23679	1.23704	1.23539	1.23604	6458	0	0
2020.04.23	20:00:00	1.23604	1.23643	1.23330	1.23402	8468	0	0
2020.04.23	21:00:00	1.23402	1.23589	1.23385	1.23540	4178	0	0
2020.04.23	22:00:00	1.23540	1.23556	1.23417	1.23536	3571	0	0
2020.04.23	23:00:00	1.23536	1.23537	1.23383	1.23434	2186	0	0
2020.04.24	00:00:00	1.23432	1.23539	1.23398	1.23455	830	0	9
2020.04.24	01:00:00	1.23449	1.23545	1.23435	1.23528	803	0	1
2020.04.24	02:00:00	1.23528	1.23553	1.23508	1.23516	688	0	3
2020.04.24	03:00:00	1.23516	1.23593	1.23397	1.23512	2521	0	0
2020.04.24	04:00:00	1.23512	1.23561	1.23419	1.23491	1395	0	1
2020.04.24	05:00:00	1.23491	1.23567	1.23455	1.23514	1193	0	1
2020.04.24	06:00:00	1.23514	1.23544	1.23481	1.23532	1380	0	0
2020.04.24	07:00:00	1.23532	1.23600	1.23488	1.23504	1093	0	2
2020.04.24	08:00:00	1.23504	1.23517	1.23313	1.23355	2175	0	3
2020.04.24	09:00:00	1.23355	1.23365	1.23212	1.23222	4346	0	0
2020.04.24	10:00:00	1.23225	1.23315	1.23043	1.23190	6108	0	0
2020.04.24	11:00:00	1.23190	1.23216	1.22977	1.23157	5380	0	0
2020.04.24	12:00:00	1.23157	1.23437	1.23134	1.23264	4762	0	0
2020.04.24	13:00:00	1.23264	1.23611	1.23187	1.23580	5756	0	0
2020.04.24	14:00:00	1.23580	1.23769	1.23426	1.23476	6889	0	0
2020.04.24	15:00:00	1.23476	1.23626	1.23383	1.23590	6408	0	0
2020.04.24	16:00:00	1.23590	1.23633	1.23243	1.23313	5790	0	0
2020.04.24	17:00:00	1.23313	1.23508	1.23203	1.23367	7552	0	0
2020.04.24	18:00:00	1.23367	1.23393	1.23188	1.23314	5295	0	0
2020.04.24	19:00:00	1.23314	1.23405	1.23276	1.23306	6576	0	0
2020.04.24	20:00:00	1.23307	1.23511	1.23256	1.23480	3143	0	0
2020.04.24	21:00:00	1.23480	1.23611	1.23442	1.23516	3400	0	0
2020.04.24	22:00:00	1.23514	1.23690	1.23478	1.23668	3462	0	0
2020.04.24	23:00:00	1.23668	1.23722	1.23606	1.23659	2294	0	3
2020.04.27	00:00:00	1.23614	1.23678	1.23595	1.23653	297	0	21
2020.04.27	01:00:00	1.23658	1.23689	1.23628	1.23639	773	0	2
2020.04.27	02:00:00	1.23638	1.23685	1.23630	1.23665	1119	0	2
2020.04.27	03:00:00	1.23665	1.23751	1.23594	1.23747	2200	0	0
2020.04.27	04:00:00	1.23747	1.24079	1.23676	1.23917	3847	0	0
2020.04.27	05:00:00	1.23917	1.23930	1.23805	1.23863	1737	0	0
2020.04.27	06:00:00	1.23863	1.24031	1.23845	1.24026	1544	0	0
2020.04.27	07:00:00	1.24026	1.24460	1.23994	1.24299	2789	0	0
2020.04.27	08:00:00	1.24299	1.24474	1.24284	1.24429	2546	0	0
2020.04.27	09:00:00	1.24430	1.24543	1.24345	1.24414	5050	0	0
2020.04.27	10:00:00	1.24414	1.24421	1.24196	1.24292	6057	0	0
2020.04.27	11:00:00	1.24292	1.24365	1.24153	1.24331	4527	0	0
2020.04.27	12:00:00	1.24331	1.24391	1.24214	1.24332	3508	0	0
2020.04.27	13:00:00	1.24330	1.24496	1.24233	1.24442	4062	0	0
2020.04.27	14:00:00	1.24442	1.24495	1.24168	1.24373	4585	0	0
2020.04.27	15:00:00	1.24373	1.24448	1.24189	1.24261	4571	0	0
2020.04.27	16:00:00	1.24261	1.24365	1.24199	1.24252	4895	0	0
2020.04.27	17:00:00	1.24252	1.24265	1.23986	1.24081	7170	0	0
2020.04.27	18:00:00	1.24081	1.24225	1.24053	1.24205	5047	0	0
2020.04.27	19:00:00	1.24205	1.24211	1.24008	1.24020	4035	0	0
2020.04.27	20:00:00	1.24020	1.24147	1.24013	1.24147	3122	0	0
2020.04.27	21:00:00	1.24147	1.24259	1.24135	1.24217	2191	0	1
2020.04.27	22:00:00	1.24217	1.24319	1.24188	1.24259	2004	0	0
2020.04.27	23:00:00	1.24259	1.24319	1.24190	1.24282	1031	0	0
2020.04.28	00:00:00	1.24259	1.24298	1.24049	1.24250	5046	0	14
2020.04.28	01:00:00	1.24260	1.24280	1.24237	1.24247	546	0	3
2020.04.28	02:00:00	1.24247	1.24277	1.24198	1.24212	745	0	4
2020.04.28	03:00:00	1.24212	1.24354	1.24188	1.24295	1797	0	0
2020.04.28	04:00:00	1.24295	1.24295	1.24122	1.24138	2280	0	4
2020.04.28	05:00:00	1.24138	1.24198	1.24121	1.24165	1075	0	0
2020.04.28	06:00:00	1.24165	1.24197	1.24107	1.24160	1055	0	3
2020.04.28	07:00:00	1.24160	1.24160	1.24062	1.24140	1129	0	2
2020.04.28	08:00:00	1.24140	1.24248	1.24102	1.24223	1177	0	3
2020.04.28	09:00:00	1.24223	1.24230	1.24034	1.24068	2171	0	0
2020.04.28	10:00:00	1.24068	1.24723	1.24035	1.24694	4956	0	0
2020.04.28	11:00:00	1.24693	1.24781	1.24578	1.24676	4140	0	1
2020.04.28	12:00:00	1.24676	1.25048	1.24516	1.24886	5683	0	0
2020.04.28	13:00:00	1.24886	1.25069	1.24793	1.24921	3474	0	0
2020.04.28	14:00:00	1.24923	1.25178	1.24923	1.24954	3367	0	0
2020.04.28	15:00:00	1.24957	1.25055	1.24816	1.24822	3467	0	0
2020.04.28	16:00:00	1.24822	1.24874	1.24452	1.24529	4758	0	0
2020.04.28	17:00:00	1.24529	1.24622	1.24284	1.24368	5747	0	0
2020.04.28	18:00:00	1.24368	1.24480	1.24311	1.24363	4302	0	0
2020.04.28	19:00:00	1.24363	1.24413	1.24200	1.24281	2943	0	1
2020.04.28	20:00:00	1.24281	1.24461	1.24257	1.24431	2639	0	0
2020.04.28	21:00:00	1.24431	1.24530	1.24321	1.24323	2337	0	0
2020.04.28	22:00:00	1.24322	1.24395	1.24272	1.24357	2185	0	2
2020.04.28	23:00:00	1.24357	1.24394	1.24196	1.24229	1269	0	0
2020.04.29	00:00:00	1.24201	1.24283	1.24099	1.24222	328	0	8
2020.04.29	01:00:00	1.24222	1.24264	1.24216	1.24253	783	0	8
2020.04.29	02:00:00	1.24255	1.24353	1.24255	1.24340	700	0	0
2020.04.29	03:00:00	1.24340	1.24601	1.24310	1.24600	1433	0	0
2020.04.29	04:00:00	1.24600	1.24776	1.24554	1.24645	2051	0	0
2020.04.29	05:00:00	1.24645	1.24760	1.24627	1.24755	1658	0	1
2020.04.29	06:00:00	1.24755	1.24759	1.24643	1.24744	1231	0	0
2020.04.29	07:00:00	1.24744	1.24750	1.24661	1.24739	1361	0	1
2020.04.29	08:00:00	1.24739	1.24849	1.24693	1.24821	1188	0	1
2020.04.29	09:00:00	1.24821	1.24827	1.24580	1.24630	2734	0	0
2020.04.29	10:00:00	1.24630	1.24743	1.24525	1.24593	4536	0	0
2020.04.29	11:00:00	1.24593	1.24627	1.24327	1.24408	3249	0	0
2020.04.29	12:00:00	1.24408	1.24440	1.24127	1.24171	3262	0	0
2020.04.29	13:00:00	1.24171	1.24191	1.23945	1.23999	3042	0	0
2020.04.29	14:00:00	1.23999	1.24028	1.23886	1.23954	2479	0	0
2020.04.29	15:00:00	1.23954	1.24249	1.23919	1.24242	4838	0	0
2020.04.29	16:00:00	1.24241	1.24513	1.24234	1.24473	5033	0	0
2020.04.29	17:00:00	1.24473	1.24486	1.24090	1.24340	4503	0	0
2020.04.29	18:00:00	1.24340	1.24381	1.24211	1.24271	3338	0	0
2020.04.29	19:00:00	1.24272	1.24393	1.24250	1.24343	2860	0	0
2020.04.29	20:00:00	1.24343	1.24522	1.24336	1.24439	3058	0	1
2020.04.29	21:00:00	1.24432	1.24681	1.24431	1.24503	6573	0	0
2020.04.29	22:00:00	1.24503	1.24642	1.24453	1.24587	3962	0	1
2020.04.29	23:00:00	1.24589	1.24714	1.24570	1.24691	1300	0	1
2020.04.30	00:00:00	1.24653	1.24822	1.24335	1.24699	1063	0	0
2020.04.30	01:00:00	1.24699	1.24757	1.24555	1.24709	1537	0	6
2020.04.30	02:00:00	1.24710	1.24753	1.24635	1.24697	1390	0	1
2020.04.30	03:00:00	1.24696	1.24696	1.24289	1.24417	1925	0	0
2020.04.30	04:00:00	1.24415	1.24576	1.24363	1.24575	1023	0	0
2020.04.30	05:00:00	1.24575	1.24650	1.24499	1.24511	916	0	0
2020.04.30	06:00:00	1.24509	1.24667	1.24465	1.24620	1132	0	1
2020.04.30	07:00:00	1.24620	1.24688	1.24544	1.24686	1221	0	0
2020.04.30	08:00:00	1.24686	1.24813	1.24650	1.24791	1216	0	0
2020.04.30	09:00:00	1.24791	1.24792	1.24518	1.24642	3242	0	0
2020.04.30	10:00:00	1.24642	1.24779	1.24404	1.24670	4923	0	0
2020.04.30	11:00:00	1.24670	1.24790	1.24571	1.24728	3709	0	0
2020.04.30	12:00:00	1.24728	1.25029	1.24726	1.24975	3822	0	0
2020.04.30	13:00:00	1.24975	1.25164	1.24972	1.25142	4321	0	1
2020.04.30	14:00:00	1.25142	1.25285	1.24985	1.25142	4742	0	0
2020.04.30	15:00:00	1.25146	1.25197	1.25000	1.25127	4204	0	0
2020.04.30	16:00:00	1.25130	1.25136	1.24754	1.25036	6016	0	0
2020.04.30	17:00:00	1.25036	1.26162	1.25004	1.26118	8835	0	0
2020.04.30	18:00:00	1.26119	1.26426	1.25941	1.26024	8395	0	0
2020.04.30	19:00:00	1.26024	1.26024	1.25641	1.25809	5167	0	0
2020.04.30	20:00:00	1.25810	1.25973	1.25738	1.25859	3412	0	0
2020.04.30	21:00:00	1.25858	1.26044	1.25796	1.25981	3070	0	0
2020.04.30	22:00:00	1.25981	1.26036	1.25885	1.25931	2216	0	0
2020.04.30	23:00:00	1.25930	1.25973	1.25875	1.25900	1139	0	1
2020.05.01	00:00:00	1.25891	1.25983	1.25790	1.25942	798	0	3
2020.05.01	01:00:00	1.25943	1.25998	1.25753	1.25829	1029	0	0
2020.05.01	02:00:00	1.25829	1.25876	1.25729	1.25805	963	0	1
2020.05.01	03:00:00	1.25805	1.25811	1.25549	1.25660	2240	0	0
2020.05.01	04:00:00	1.25660	1.25672	1.25510	1.25620	1289	0	0
2020.05.01	05:00:00	1.25618	1.25659	1.25514	1.25645	1064	0	1
2020.05.01	06:00:00	1.25645	1.25660	1.25565	1.25643	978	0	2
2020.05.01	07:00:00	1.25642	1.25697	1.25579	1.25693	907	0	0
2020.05.01	08:00:00	1.25693	1.25800	1.25514	1.25575	1636	0	0
2020.05.01	09:00:00	1.25577	1.25674	1.25442	1.25565	2093	0	0
2020.05.01	10:00:00	1.25568	1.25668	1.25470	1.25560	2578	0	0
2020.05.01	11:00:00	1.25560	1.25672	1.25331	1.25615	3009	0	0
2020.05.01	12:00:00	1.25615	1.25739	1.25511	1.25553	2405	0	0
2020.05.01	13:00:00	1.25552	1.25695	1.25462	1.25524	2272	0	0
2020.05.01	14:00:00	1.25524	1.25524	1.25262	1.25331	2819	0	0
2020.05.01	15:00:00	1.25331	1.25352	1.25140	1.25322	3085	0	0
2020.05.01	16:00:00	1.25322	1.25466	1.25160	1.25190	3774	0	0
2020.05.01	17:00:00	1.25195	1.25631	1.25122	1.25447	5244	0	0
2020.05.01	18:00:00	1.25449	1.25449	1.25072	1.25077	4074	0	0
2020.05.01	19:00:00	1.25077	1.25208	1.24957	1.25127	3375	0	0
2020.05.01	20:00:00	1.25130	1.25130	1.24867	1.24903	2763	0	0
2020.05.01	21:00:00	1.24901	1.24948	1.24846	1.24849	2255	0	0
2020.05.01	22:00:00	1.24843	1.25115	1.24827	1.25095	2197	0	0
2020.05.01	23:00:00	1.25095	1.25095	1.24911	1.24926	1126	0	0
2020.05.04	00:00:00	1.24823	1.24865	1.24796	1.24820	303	0	1
2020.05.04	01:00:00	1.24820	1.24835	1.24549	1.24564	1324	0	1
2020.05.04	02:00:00	1.24565	1.24623	1.24490	1.24551	1260	0	1
2020.05.04	03:00:00	1.24551	1.24568	1.24425	1.24449	1137	0	0
2020.05.04	04:00:00	1.24449	1.24630	1.24447	1.24568	1460	0	1
2020.05.04	05:00:00	1.24568	1.24628	1.24541	1.24621	891	0	2
2020.05.04	06:00:00	1.24621	1.24682	1.24538	1.24581	757	0	4
2020.05.04	07:00:00	1.24581	1.24585	1.24393	1.24438	900	0	1
2020.05.04	08:00:00	1.24438	1.24544	1.24306	1.24356	1211	0	0
2020.05.04	09:00:00	1.24355	1.24762	1.24239	1.24684	2897	0	0
2020.05.04	10:00:00	1.24687	1.24696	1.24331	1.24552	4251	0	0
2020.05.04	11:00:00	1.24552	1.24583	1.24313	1.24325	3752	0	0
